2018/12/22	00:00	1017.8	6721	0
2018/12/22	01:00	1017.6	6744	0
2018/12/22	02:00	1017.4	6702	0
2018/12/22	03:00	1017.3	6720	0
2018/12/22	04:00	1017.3	6738	0
2018/12/22	05:00	1017.5	6738	0
2018/12/22	06:00	1018.2	6727	0
2018/12/22	07:00	1018.9	6768	0
2018/12/22	08:00	1019.3	6765	0
2018/12/22	09:00	1019.6	6758	0
2018/12/22	10:00	1020.2	6731	0
2018/12/22	11:00	1019.5	6737	0
2018/12/22	12:00	1018.2	6700	0
2018/12/22	13:00	1017.7	6752	0
2018/12/22	14:00	1017.2	6721	0
2018/12/22	15:00	1017.2	6717	0
2018/12/22	16:00	1017.3	6753	0
2018/12/22	17:00	1017.8	6742	0
2018/12/22	18:00	1018.1	6725	0
2018/12/22	19:00	1018.1	6731	0
2018/12/22	20:00	1018.4	6771	0
2018/12/22	21:00	1018.8	6759	0
2018/12/22	22:00	1018.5	6774	0
2018/12/22	23:00	1018.6	6750	0
2018/12/23	00:00	1018.2	6774	0
2018/12/23	01:00	1018.1	6769	0
2018/12/23	02:00	1017.6	6759	0
2018/12/23	03:00	1017.3	6771	0
2018/12/23	04:00	1016.7	6753	0
2018/12/23	05:00	1016	6746	0
2018/12/23	06:00	1015.8	6748	0
2018/12/23	07:00	1016	6752	0
2018/12/23	08:00	1016.3	6728	0
2018/12/23	09:00	1016.5	6779	0
2018/12/23	10:00	1017.1	6756	0
2018/12/23	11:00	1016.9	6757	0
2018/12/23	12:00	1016.9	6703	0
2018/12/23	13:00	1016.5	6729	0
2018/12/23	14:00	1016.4	6752	0
2018/12/23	15:00	1016.4	6744	0
2018/12/23	16:00	1017	6742	0
2018/12/23	17:00	1018	6725	0
2018/12/23	18:00	1019	6716	0
2018/12/23	19:00	1019.3	6766	0
2018/12/23	20:00	1019.8	6754	0
2018/12/23	21:00	1020.2	6741	0
2018/12/23	22:00	1020.2	6800	0
2018/12/23	23:00	1020.2	6791	0
2018/12/24	00:00	1020.2	6765	0
2018/12/24	01:00	1020.4	6729	0
2018/12/24	02:00	1020.5	6767	0
2018/12/24	03:00	1020.4	6761	0
2018/12/24	04:00	1019.7	6777	0
2018/12/24	05:00	1020	6753	0
2018/12/24	06:00	1020.9	6745	0
2018/12/24	07:00	1021.2	6756	0
2018/12/24	08:00	1022.8	6753	0
2018/12/24	09:00	1022.9	6780	0
2018/12/24	10:00	1023.5	6755	0
2018/12/24	11:00	1023.3	6746	0
2018/12/24	12:00	1022.6	6733	0
2018/12/24	13:00	1021.2	6737	0
2018/12/24	14:00	1021.1	6752	0
2018/12/24	15:00	1021.1	6740	0
2018/12/24	16:00	1021.5	6788	0
2018/12/24	17:00	1021.8	6751	0
2018/12/24	18:00	1022.1	6728	0
2018/12/24	19:00	1022.1	6756	0
2018/12/24	20:00	1022.1	6767	0
2018/12/24	21:00	1022.2	6769	0
2018/12/24	22:00	1022.2	6771	0
2018/12/24	23:00	1022.1	6762	0
2018/12/25	00:00	1022.1	6777	0
2018/12/25	01:00	1022	6789	0
2018/12/25	02:00	1022	6748	0
2018/12/25	03:00	1022.2	6753	0
2018/12/25	04:00	1021.6	6751	0
2018/12/25	05:00	1022.4	6749	0
2018/12/25	06:00	1022.5	6723	0
2018/12/25	07:00	1022.5	6706	0
2018/12/25	08:00	1022.4	6737	0
2018/12/25	09:00	1023	6732	0
2018/12/25	10:00	1022.6	6721	0
2018/12/25	11:00	1021.1	6739	0
2018/12/25	12:00	1020.5	6762	0
2018/12/25	13:00	1019	6777	0
2018/12/25	14:00	1018.7	6752	0
2018/12/25	15:00	1019.1	6792	0
2018/12/25	16:00	1019.9	6782	0
2018/12/25	17:00	1021	6784	0
2018/12/25	18:00	1020.5	6778	0
2018/12/25	19:00	1019.9	6776	0
2018/12/25	20:00	1020.1	6807	0
2018/12/25	21:00	1019.2	6751	0
2018/12/25	22:00	1019.2	6764	0
2018/12/25	23:00	1019.1	6753	0
2018/12/26	00:00	1019.2	6749	0
2018/12/26	01:00	1019.4	6755	0
2018/12/26	02:00	1019.3	6728	0
2018/12/26	03:00	1019.5	6731	0
2018/12/26	04:00	1019.4	6727	0
2018/12/26	05:00	1019	6723	0
2018/12/26	06:00	1019.1	6714	0
2018/12/26	07:00	1019	6737	0
2018/12/26	08:00	1019.2	6734	0
2018/12/26	09:00	1019.6	6730	0
2018/12/26	10:00	1018.9	6687	0
2018/12/26	11:00	1017.9	6757	0
2018/12/26	12:00	1017.4	6728	0
2018/12/26	13:00	1015.9	6755	0
2018/12/26	14:00	1016.5	6735	0
2018/12/26	15:00	1016.5	6743	0
2018/12/26	16:00	1016.8	6716	0
2018/12/26	17:00	1017.2	6718	0
2018/12/26	18:00	1017.3	6726	0
2018/12/26	19:00	1016.9	6716	0
2018/12/26	20:00	1016.9	6743	0
2018/12/26	21:00	1016.8	6715	0
2018/12/26	22:00	1016.6	6735	0
2018/12/26	23:00	1016.6	6717	0
2018/12/27	00:00	1016.5	6752	0
2018/12/27	01:00	1016.4	6708	0
2018/12/27	02:00	1016.4	6716	0
2018/12/27	03:00	1017.1	6720	0
2018/12/27	04:00	1017.2	6700	0
2018/12/27	05:00	1017.3	6701	0
2018/12/27	06:00	1017.9	6707	0
2018/12/27	07:00	1018.5	6680	0
2018/12/27	08:00	1019.4	6715	0
2018/12/27	09:00	1020	6679	0
2018/12/27	10:00	1020.3	6704	0
2018/12/27	11:00	1019.7	6713	0
2018/12/27	12:00	1018.8	6724	0
2018/12/27	13:00	1018.6	6702	0
2018/12/27	14:00	1019.2	6736	0
2018/12/27	15:00	1018.8	6730	0
2018/12/27	16:00	1018.9	6742	0
2018/12/27	17:00	1020.4	6731	0
2018/12/27	18:00	1021.1	6732	0
2018/12/27	19:00	1021.2	6768	0
2018/12/27	20:00	1021.1	6758	0
2018/12/27	21:00	1021	6797	0
2018/12/27	22:00	1021.6	6773	0
2018/12/27	23:00	1021.3	6724	0
2018/12/28	00:00	1021	6751	0
2018/12/28	01:00	1020.7	6711	0
2018/12/28	02:00	1021.5	6682	0
2018/12/28	03:00	1022.3	6695	0
2018/12/28	04:00	1023.2	6707	0
2018/12/28	05:00	1023.6	6719	0
2018/12/28	06:00	1024.1	6695	0
2018/12/28	07:00	1024	6687	0
2018/12/28	08:00	1024.6	6706	0
2018/12/28	09:00	1025.3	6706	0
2018/12/28	10:00	1025.4	6721	0
2018/12/28	11:00	1024.8	6722	0
2018/12/28	12:00	1024.2	6703	0
2018/12/28	13:00	1023.3	6723	0
2018/12/28	14:00	1023.2	6691	0
2018/12/28	15:00	1023.3	6688	0
2018/12/28	16:00	1023.7	6719	0
2018/12/28	17:00	1023.7	6690	0
2018/12/28	18:00	1023.8	6707	0
2018/12/28	19:00	1024.1	6734	0
2018/12/28	20:00	1024.3	6734	0
2018/12/28	21:00	1024.5	6725	0
2018/12/28	22:00	1024.6	6712	0
2018/12/28	23:00	1024.7	6701	0
2018/12/29	00:00	1024.9	6700	0
2018/12/29	01:00	1025.2	6683	0
2018/12/29	02:00	1025.8	6699	0
2018/12/29	03:00	1026.2	6694	0
2018/12/29	04:00	1026.2	6697	0
2018/12/29	05:00	1026.5	6680	0
2018/12/29	06:00	1026.9	6684	0
2018/12/29	07:00	1027.5	6657	0
2018/12/29	08:00	1027.8	6684	0
2018/12/29	09:00	1028.4	6700	0
2018/12/29	10:00	1028.7	6690	0
2018/12/29	11:00	1028.5	6694	0
2018/12/29	12:00	1027.9	6714	0
2018/12/29	13:00	1027.4	6684	0
2018/12/29	14:00	1027.2	6679	0
2018/12/29	15:00	1027.5	6682	0
2018/12/29	16:00	1027.9	6698	0
2018/12/29	17:00	1028.2	6667	0
2018/12/29	18:00	1028.4	6696	0
2018/12/29	19:00	1028.6	6724	0
2018/12/29	20:00	1028.7	6716	0
2018/12/29	21:00	1029.1	6708	0
2018/12/29	22:00	1028.9	6714	0
2018/12/29	23:00	1029.2	6718	0
2018/12/30	00:00	1029.1	6713	0
2018/12/30	01:00	1029	6693	0
2018/12/30	02:00	1029.1	6706	0
2018/12/30	03:00	1029.1	6727	0
2018/12/30	04:00	1029.2	6737	0
2018/12/30	05:00	1029.3	6689	0
2018/12/30	06:00	1029.5	6712	0
2018/12/30	07:00	1029.9	6700	0
2018/12/30	08:00	1030.1	6710	0
